foot_x,foot_y,confidence,latitude,longitude
1090.4512939453125,1793.205810546875,0.4760688841342926,40.75902235,-73.98511938
2339.2498779296875,1314.642822265625,0.44963306188583374,40.75886067,-73.98529113
2255.9403076171875,1683.64453125,0.41442570090293884,40.75896582,-73.98528708
1272.0739135742188,1904.30224609375,0.4003681540489197,40.75903580,-73.98515759
1432.521484375,1775.7044677734375,0.3771337568759918,40.75900884,-73.98516899
1172.7568969726562,1809.0966796875,0.3761509954929352,40.75902270,-73.98513357
2631.5343017578125,1524.8603515625,0.331222802400589,40.75891620,-73.98534420
2434.053955078125,1322.05419921875,0.29386085271835327,40.75886015,-73.98530930
2547.0806884765625,1355.065673828125,0.2556905746459961,40.75886782,-73.98533053
