foot_x,foot_y,confidence,latitude,longitude
1244.214599609375,1496.1973876953125,0.4895566403865814,40.75902485,-73.98525573
1052.729248046875,1791.4727783203125,0.46841666102409363,40.75892295,-73.98529234
2249.8665771484375,1948.46875,0.3107943534851074,40.75884561,-73.98515278
1143.9342041015625,1400.9488525390625,0.2974390387535095,40.75906777,-73.98526566
1610.3871459960938,1889.9422607421875,0.27263903617858887,40.75887871,-73.98522755
1810.2008056640625,1881.0401611328125,0.2526516616344452,40.75887634,-73.98520239
1366.0606689453125,1465.5936279296875,0.25067442655563354,40.75903437,-73.98523670
